4.912290573120117188e-01,6.398384571075439453e-01,8.625938892364501953e-01,1.109905719757080078e+00,2.143023490905761719e+00,3.056359767913818359e+00,3.721429824829101562e+00,5.378905773162841797e+00,8.091287612915039062e+00
5.083272457122802734e-01,6.151576042175292969e-01,9.045922756195068359e-01,1.119950771331787109e+00,2.100823879241943359e+00,2.824149131774902344e+00,3.711742162704467773e+00,5.297890424728393555e+00,8.127796411514282227e+00
4.964120388031005859e-01,6.171696186065673828e-01,8.753602504730224609e-01,1.387024641036987305e+00,2.122483968734741211e+00,2.844279766082763672e+00,3.709914445877075195e+00,5.244953393936157227e+00,8.151025056838989258e+00
4.979321956634521484e-01,6.189692020416259766e-01,8.645575046539306641e-01,1.104694128036499023e+00,2.073276758193969727e+00,2.856604099273681641e+00,3.636296033859252930e+00,5.333507061004638672e+00,8.108935594558715820e+00
4.884035587310791016e-01,6.155552864074707031e-01,9.083452224731445312e-01,1.104045867919921875e+00,2.085094928741455078e+00,2.784226417541503906e+00,3.745586633682250977e+00,5.381984472274780273e+00,8.182080268859863281e+00
5.097763538360595703e-01,6.898450851440429688e-01,9.230365753173828125e-01,1.148877859115600586e+00,2.061484813690185547e+00,2.825808048248291016e+00,3.727645397186279297e+00,5.342289924621582031e+00,8.252718687057495117e+00
5.054979324340820312e-01,6.071321964263916016e-01,9.347615242004394531e-01,1.115168094635009766e+00,2.141412734985351562e+00,2.824540376663208008e+00,3.714031934738159180e+00,5.244206428527832031e+00,8.188142299652099609e+00
4.945955276489257812e-01,6.051661968231201172e-01,8.765270709991455078e-01,1.099004030227661133e+00,2.086329221725463867e+00,2.848989009857177734e+00,3.661724805831909180e+00,5.319434642791748047e+00,8.139863252639770508e+00
5.071117877960205078e-01,6.356275081634521484e-01,8.858413696289062500e-01,1.183636903762817383e+00,2.069972276687622070e+00,2.800344228744506836e+00,3.712062835693359375e+00,5.338206529617309570e+00,8.354588031768798828e+00
4.942886829376220703e-01,6.779258251190185547e-01,8.723475933074951172e-01,1.107106924057006836e+00,2.142555475234985352e+00,2.822100639343261719e+00,3.699278116226196289e+00,5.237246751785278320e+00,9.518534660339355469e+00
5.750834941864013672e-01,7.092506885528564453e-01,8.614883422851562500e-01,1.092031955718994141e+00,2.092272758483886719e+00,2.816991329193115234e+00,3.950776576995849609e+00,5.503372907638549805e+00,8.311062574386596680e+00
4.919598102569580078e-01,6.316537857055664062e-01,8.748974800109863281e-01,1.111597299575805664e+00,2.090820550918579102e+00,2.847242832183837891e+00,3.697073936462402344e+00,5.276465892791748047e+00,8.095753431320190430e+00
4.940922260284423828e-01,6.230142116546630859e-01,8.623976707458496094e-01,1.092153072357177734e+00,2.088054656982421875e+00,2.816409349441528320e+00,3.690072774887084961e+00,5.310915470123291016e+00,8.100744009017944336e+00
4.909157752990722656e-01,6.420764923095703125e-01,8.799245357513427734e-01,1.102241754531860352e+00,2.102318286895751953e+00,2.796115398406982422e+00,3.676936864852905273e+00,5.201085329055786133e+00,8.117103576660156250e+00
4.900650978088378906e-01,6.155600547790527344e-01,9.101665019989013672e-01,1.095859527587890625e+00,2.097205877304077148e+00,2.828380823135375977e+00,3.680923700332641602e+00,5.297876596450805664e+00,8.008828878402709961e+00
4.976174831390380859e-01,6.341993808746337891e-01,8.813080787658691406e-01,1.094791650772094727e+00,2.119695663452148438e+00,2.821677207946777344e+00,3.712291717529296875e+00,5.265766859054565430e+00,8.127773761749267578e+00
4.898629188537597656e-01,6.469714641571044922e-01,8.682289123535156250e-01,1.099647045135498047e+00,2.121140956878662109e+00,2.806615829467773438e+00,3.680034399032592773e+00,5.295602321624755859e+00,8.091318368911743164e+00
4.957411289215087891e-01,6.059861183166503906e-01,8.784818649291992188e-01,1.112108945846557617e+00,2.080803155899047852e+00,2.821018218994140625e+00,3.652130603790283203e+00,5.266851186752319336e+00,8.071313381195068359e+00
4.994657039642333984e-01,6.449103355407714844e-01,8.629689216613769531e-01,1.133237838745117188e+00,2.105749130249023438e+00,2.824934959411621094e+00,3.696989297866821289e+00,5.219914436340332031e+00,8.130616426467895508e+00
4.953744411468505859e-01,8.037269115447998047e-01,8.669495582580566406e-01,1.123192071914672852e+00,2.071999549865722656e+00,2.962590456008911133e+00,3.819623470306396484e+00,5.311575651168823242e+00,8.121766567230224609e+00
4.916923046112060547e-01,6.136734485626220703e-01,8.698971271514892578e-01,1.123738288879394531e+00,2.083907604217529297e+00,2.806645154953002930e+00,3.683465242385864258e+00,5.219280719757080078e+00,8.061067342758178711e+00
4.935631752014160156e-01,6.068387031555175781e-01,8.643131256103515625e-01,1.100878477096557617e+00,2.076772212982177734e+00,2.828985452651977539e+00,3.685987472534179688e+00,5.253980636596679688e+00,8.067092180252075195e+00
4.911301136016845703e-01,6.055397987365722656e-01,8.761980533599853516e-01,1.103258848190307617e+00,2.095098257064819336e+00,2.809040307998657227e+00,3.754728078842163086e+00,5.208173274993896484e+00,8.109227418899536133e+00
4.942979812622070312e-01,6.279492378234863281e-01,8.890311717987060547e-01,1.132131338119506836e+00,2.044736385345458984e+00,2.791189432144165039e+00,3.694184064865112305e+00,5.250730514526367188e+00,8.093369483947753906e+00
5.294780731201171875e-01,6.707313060760498047e-01,8.738081455230712891e-01,1.117791652679443359e+00,2.062869310379028320e+00,2.801662921905517578e+00,3.689167976379394531e+00,5.302614927291870117e+00,8.090801239013671875e+00
4.950635433197021484e-01,6.170899868011474609e-01,8.817782402038574219e-01,1.109820127487182617e+00,2.084203481674194336e+00,2.807744741439819336e+00,3.695277690887451172e+00,5.302510976791381836e+00,8.099906682968139648e+00
4.926617145538330078e-01,6.273033618927001953e-01,8.635306358337402344e-01,1.099887847900390625e+00,2.119328498840332031e+00,2.824022769927978516e+00,3.690497636795043945e+00,5.301606178283691406e+00,8.034175395965576172e+00
5.012159347534179688e-01,6.215195655822753906e-01,8.699736595153808594e-01,1.115182161331176758e+00,2.067256212234497070e+00,2.798345804214477539e+00,3.689944267272949219e+00,5.386720895767211914e+00,8.515106439590454102e+00
5.332062244415283203e-01,8.566887378692626953e-01,8.787982463836669922e-01,1.147737979888916016e+00,2.094506740570068359e+00,2.809169769287109375e+00,3.771450281143188477e+00,5.324220180511474609e+00,8.458371639251708984e+00
5.005319118499755859e-01,6.220595836639404297e-01,8.887276649475097656e-01,1.098743438720703125e+00,2.127543687820434570e+00,2.842527151107788086e+00,3.706438302993774414e+00,5.462953567504882812e+00,8.343544960021972656e+00
4.994599819183349609e-01,6.107580661773681641e-01,8.588981628417968750e-01,1.102359771728515625e+00,2.144503593444824219e+00,2.813549041748046875e+00,3.827821493148803711e+00,5.322732925415039062e+00,8.171623229980468750e+00
5.013926029205322266e-01,6.214146614074707031e-01,8.790833950042724609e-01,1.117558717727661133e+00,2.094380140304565430e+00,2.859919548034667969e+00,3.696183204650878906e+00,5.303904294967651367e+00,8.292156934738159180e+00
4.994554519653320312e-01,6.182832717895507812e-01,8.670237064361572266e-01,1.109215974807739258e+00,2.110578775405883789e+00,2.846754312515258789e+00,3.814278602600097656e+00,5.423123598098754883e+00,8.135257482528686523e+00
4.943516254425048828e-01,6.294593811035156250e-01,8.578898906707763672e-01,1.137048721313476562e+00,2.096920967102050781e+00,2.848572015762329102e+00,3.809299230575561523e+00,5.637751579284667969e+00,8.113783121109008789e+00
4.962844848632812500e-01,6.121459007263183594e-01,8.817687034606933594e-01,1.122795820236206055e+00,2.117987394332885742e+00,2.830030679702758789e+00,3.711276769638061523e+00,5.527612686157226562e+00,8.558899641036987305e+00
5.107710361480712891e-01,6.223814487457275391e-01,8.557651042938232422e-01,1.114028215408325195e+00,2.081052780151367188e+00,2.898397445678710938e+00,3.713453054428100586e+00,5.259446382522583008e+00,8.561558246612548828e+00
4.915466308593750000e-01,6.353254318237304688e-01,8.782379627227783203e-01,1.098631620407104492e+00,2.095189332962036133e+00,2.827366113662719727e+00,3.683344602584838867e+00,5.313551425933837891e+00,8.116328954696655273e+00
4.995868206024169922e-01,6.286880970001220703e-01,8.639173507690429688e-01,1.107800483703613281e+00,2.164862632751464844e+00,2.859286308288574219e+00,3.726366758346557617e+00,5.325855970382690430e+00,8.137475490570068359e+00
4.899959564208984375e-01,6.316509246826171875e-01,8.840029239654541016e-01,1.108204841613769531e+00,2.268536806106567383e+00,2.817401647567749023e+00,3.856058835983276367e+00,5.398327112197875977e+00,8.183855533599853516e+00
4.981110095977783203e-01,6.398501396179199219e-01,8.747916221618652344e-01,1.125560045242309570e+00,2.082412242889404297e+00,2.842821598052978516e+00,3.725427865982055664e+00,5.344304323196411133e+00,8.275118827819824219e+00
5.055527687072753906e-01,6.140477657318115234e-01,8.727862834930419922e-01,1.120939493179321289e+00,2.093870639801025391e+00,2.883952856063842773e+00,3.684640407562255859e+00,5.361727476119995117e+00,8.200325489044189453e+00
4.983322620391845703e-01,6.157178878784179688e-01,8.697588443756103516e-01,1.105604887008666992e+00,2.090903282165527344e+00,2.770930051803588867e+00,3.691900014877319336e+00,5.366196870803833008e+00,8.192819356918334961e+00
4.914593696594238281e-01,6.444487571716308594e-01,8.676395416259765625e-01,1.109363794326782227e+00,2.088792324066162109e+00,2.833938598632812500e+00,3.663942575454711914e+00,5.305990219116210938e+00,8.533315658569335938e+00
5.059115886688232422e-01,6.389789581298828125e-01,8.659214973449707031e-01,1.133892536163330078e+00,2.110406398773193359e+00,2.870108842849731445e+00,3.703752279281616211e+00,5.273397445678710938e+00,8.104981899261474609e+00
5.056405067443847656e-01,6.140043735504150391e-01,8.648343086242675781e-01,1.108581781387329102e+00,2.065398931503295898e+00,2.810000419616699219e+00,3.653534889221191406e+00,5.350082874298095703e+00,8.103222131729125977e+00
